event,date,doi,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,23:1:9,10.1007/978-3-642-20291-9_6,13,18,
Pub suggested,23:1:9,10.1007/978-3-642-03915-7_8,13,19,
Pub suggested,23:1:9,10.1177/0049124100028003001,13,20,
Pub suggested,23:1:9,10.1613/jair.346,13,21,
Pub suggested,23:1:9,10.2466/pms.1995.80.3.843,13,22,
Pub suggested,23:1:9,10.2307/1388242,13,23,
Pub suggested,23:1:9,10.1007/978-3-319-75429-1_10,13,24,
Pub suggested,23:1:9,10.1145/2939672.2939778,13,25,
Pub suggested,23:1:9,10.2307/2528080,13,26,
Pub suggested,23:1:9,10.1214/aoms/1177729694,13,27,
Pub suggested,23:1:9,10.1109/tpami.2020.3010953,13,28,
Pub suggested,23:1:9,10.1109/tcyb.2020.3004437,13,29,
Pub suggested,23:1:9,10.1007/978-3-031-21047-1_1,13,30,
Pub suggested,23:1:9,10.1080/08982112.2021.1896732,13,31,
Pub suggested,23:1:9,10.1109/iciscae52414.2021.9590713,13,32,
Pub suggested,23:1:9,10.1016/j.inffus.2019.12.012,13,33,
Pub suggested,23:1:9,10.1109/tnnls.2019.2911118,13,34,
Pub suggested,23:1:9,10.2139/ssrn.3550115,13,35,
Pub suggested,23:1:9,10.1007/s00500-019-04586-z,13,36,
Pub suggested,23:1:9,10.1109/access.2019.2935089,13,37,
Pub suggested,23:1:9,10.1109/bracis.2019.00113,13,38,
Pub suggested,23:1:9,10.1109/tkde.2018.2791525,13,39,
Pub suggested,23:1:9,10.1109/bdcloud.2018.00161,13,40,
Pub suggested,23:1:9,10.1109/tnnls.2017.2728138,13,41,
Pub suggested,23:1:9,10.1007/s00500-018-3170-5,13,42,
Pub suggested,23:1:9,10.1007/978-3-319-27212-2_22,13,43,
Pub suggested,23:1:9,10.1016/j.eswa.2014.09.012,13,44,
Pub suggested,23:1:9,10.1007/s11135-014-0040-9,13,45,
Pub suggested,23:1:9,10.1214/11-aoas495,13,46,
Pub suggested,23:1:9,10.1137/080716542,13,47,
Pub suggested,23:1:9,10.1111/j.1467-9868.2005.00503.x,13,48,
Pub suggested,23:1:9,10.1007/bf01896809,13,49,
Pub suggested,23:1:9,10.1111/j.1469-8137.1912.tb05611.x,13,50,
Update,23:1:10,,,,,13
Pub activated,23:1:17,10.1613/jair.346,13,21,network
Pub qd for selected,23:1:31,10.1613/jair.346,13,21,network
Pub deactivated,23:1:51,10.1613/jair.346,13,21,
Pub added,23:1:51,10.1613/jair.346,,,
Pub suggested,23:1:53,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:1:53,10.1109/tnnls.2019.2899381,14,2,
Pub suggested,23:1:53,10.1145/3351095.3372850,14,3,
Pub suggested,23:1:53,10.1109/tvcg.2020.3030342,14,4,
Pub suggested,23:1:53,10.1080/01621459.2019.1604370,14,5,
Pub suggested,23:1:53,10.1109/tnnls.2015.2436432,14,6,
Pub suggested,23:1:53,10.1109/icste.2010.5608801,14,7,
Pub suggested,23:1:53,10.1007/978-3-319-23528-8_16,14,8,
Pub suggested,23:1:53,10.1016/j.patrec.2006.06.006,14,9,
Pub suggested,23:1:53,10.3390/e24010042,14,10,
Pub suggested,23:1:53,10.1145/3351095.3372824,14,11,
Pub suggested,23:1:53,10.24963/ijcai.2019/876,14,12,
Pub suggested,23:1:53,10.1016/j.artint.2018.07.007,14,13,
Pub suggested,23:1:53,10.1109/ciet.2018.8660777,14,14,
Pub suggested,23:1:53,10.1016/j.patcog.2015.09.027,14,15,
Pub suggested,23:1:53,10.1109/ijcnn.2014.6889890,14,16,
Pub suggested,23:1:53,10.1016/j.jspi.2012.06.004,14,17,
Pub suggested,23:1:53,10.1002/int.20499,14,18,
Pub suggested,23:1:53,10.2307/1388242,14,19,
Pub suggested,23:1:53,10.1007/s00500-018-3170-5,14,20,
Pub suggested,23:1:53,10.1007/978-3-319-75429-1_10,14,21,
Pub suggested,23:1:53,10.1145/2939672.2939778,14,22,
Pub suggested,23:1:53,10.1007/978-3-319-27212-2_22,14,23,
Pub suggested,23:1:53,10.2307/2528080,14,24,
Pub suggested,23:1:53,10.1214/aoms/1177729694,14,25,
Pub suggested,23:1:53,10.1007/978-3-031-21047-1_1,14,26,
Pub suggested,23:1:53,10.1109/tcyb.2020.3004437,14,27,
Pub suggested,23:1:53,10.1016/j.neucom.2020.12.032,14,28,
Pub suggested,23:1:53,10.1186/s12859-019-3331-2,14,29,
Pub suggested,23:1:53,10.1016/j.inffus.2019.12.012,14,30,
Pub suggested,23:1:53,10.1109/tnnls.2019.2911118,14,31,
Pub suggested,23:1:53,10.1109/bracis.2019.00113,14,32,
Pub suggested,23:1:53,10.1145/3312739,14,33,
Pub suggested,23:1:53,10.1109/access.2019.2935089,14,34,
Pub suggested,23:1:53,10.1186/s13677-018-0117-4,14,35,
Pub suggested,23:1:53,10.1109/bdcloud.2018.00161,14,36,
Pub suggested,23:1:53,10.1109/tkde.2018.2791525,14,37,
Pub suggested,23:1:53,10.1109/tnnls.2016.2598722,14,38,
Pub suggested,23:1:53,10.1007/978-3-319-68612-7_28,14,39,
Pub suggested,23:1:53,10.1016/j.eswa.2014.09.012,14,40,
Pub suggested,23:1:53,10.1007/s11042-014-1914-5,14,41,
Pub suggested,23:1:53,10.1007/978-3-662-44750-5_5,14,42,
Pub suggested,23:1:53,10.1007/s11135-014-0040-9,14,43,
Pub suggested,23:1:53,10.1109/icnc.2013.6818100,14,44,
Pub suggested,23:1:53,10.1007/978-3-642-20847-8_39,14,45,
Pub suggested,23:1:53,10.1137/080716542,14,46,
Pub suggested,23:1:53,10.1111/j.1467-9868.2005.00503.x,14,47,
Pub suggested,23:1:53,10.1016/j.patcog.2003.12.015,14,48,
Pub suggested,23:1:53,10.1007/bf01896809,14,49,
Pub suggested,23:1:53,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Update,23:1:53,,,,,14
Network mode changed,23:2:25,,,,,Timeline
Network mode changed,23:2:27,,,,,Clusters
Network collapsed,23:2:29,,,,,
Keywords updated,23:2:57,,,,,explanation_counterfactual_ ordered_ ordinal_survey_benchmark
Pub suggested,23:2:57,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:2:57,10.1145/3351095.3372850,14,2,
Pub suggested,23:2:57,10.1109/tvcg.2020.3030342,14,3,
Pub suggested,23:2:57,10.1109/tnnls.2019.2899381,14,4,
Pub suggested,23:2:57,10.3390/e24010042,14,5,
Pub suggested,23:2:57,10.1145/3351095.3372824,14,6,
Pub suggested,23:2:57,10.1080/01621459.2019.1604370,14,7,
Pub suggested,23:2:57,10.24963/ijcai.2019/876,14,8,
Pub suggested,23:2:57,10.1016/j.artint.2018.07.007,14,9,
Pub suggested,23:2:57,10.1109/tnnls.2015.2436432,14,10,
Pub suggested,23:2:57,10.1016/j.jspi.2012.06.004,14,11,
Pub suggested,23:2:57,10.1109/icste.2010.5608801,14,12,
Pub suggested,23:2:57,10.2307/1388242,14,13,
Pub suggested,23:2:57,10.1007/s00500-018-3170-5,14,14,
Pub suggested,23:2:57,10.1007/978-3-319-75429-1_10,14,15,
Pub suggested,23:2:57,10.1145/2939672.2939778,14,16,
Pub suggested,23:2:57,10.1007/978-3-319-23528-8_16,14,17,
Pub suggested,23:2:57,10.1007/978-3-319-27212-2_22,14,18,
Pub suggested,23:2:57,10.1016/j.patrec.2006.06.006,14,19,
Pub suggested,23:2:57,10.2307/2528080,14,20,
Pub suggested,23:2:57,10.1214/aoms/1177729694,14,21,
Pub suggested,23:2:57,10.1007/978-3-031-21047-1_1,14,22,
Pub suggested,23:2:57,10.1109/tcyb.2020.3004437,14,23,
Pub suggested,23:2:57,10.1016/j.neucom.2020.12.032,14,24,
Pub suggested,23:2:57,10.1186/s12859-019-3331-2,14,25,
Pub suggested,23:2:57,10.1016/j.inffus.2019.12.012,14,26,
Pub suggested,23:2:57,10.1109/tnnls.2019.2911118,14,27,
Pub suggested,23:2:57,10.1109/bracis.2019.00113,14,28,
Pub suggested,23:2:57,10.1145/3312739,14,29,
Pub suggested,23:2:57,10.1109/access.2019.2935089,14,30,
Pub suggested,23:2:57,10.1109/ciet.2018.8660777,14,31,
Pub suggested,23:2:57,10.1186/s13677-018-0117-4,14,32,
Pub suggested,23:2:57,10.1109/bdcloud.2018.00161,14,33,
Pub suggested,23:2:57,10.1109/tkde.2018.2791525,14,34,
Pub suggested,23:2:57,10.1109/tnnls.2016.2598722,14,35,
Pub suggested,23:2:57,10.1007/978-3-319-68612-7_28,14,36,
Pub suggested,23:2:57,10.1016/j.patcog.2015.09.027,14,37,
Pub suggested,23:2:57,10.1016/j.eswa.2014.09.012,14,38,
Pub suggested,23:2:57,10.1109/ijcnn.2014.6889890,14,39,
Pub suggested,23:2:57,10.1007/s11042-014-1914-5,14,40,
Pub suggested,23:2:57,10.1007/978-3-662-44750-5_5,14,41,
Pub suggested,23:2:57,10.1007/s11135-014-0040-9,14,42,
Pub suggested,23:2:57,10.1109/icnc.2013.6818100,14,43,
Pub suggested,23:2:57,10.1002/int.20499,14,44,
Pub suggested,23:2:57,10.1007/978-3-642-20847-8_39,14,45,
Pub suggested,23:2:57,10.1137/080716542,14,46,
Pub suggested,23:2:57,10.1111/j.1467-9868.2005.00503.x,14,47,
Pub suggested,23:2:57,10.1016/j.patcog.2003.12.015,14,48,
Pub suggested,23:2:57,10.1007/bf01896809,14,49,
Pub suggested,23:2:57,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Network expanded,23:3:6,,,,,
Pub activated,23:3:16,10.1109/tvcg.2020.3030342,14,3,network
Pub activated,23:3:22,10.1613/jair.346,14,0,network
Pub deactivated,23:3:22,10.1109/tvcg.2020.3030342,14,3,
Pub activated,23:3:25,10.1109/tvcg.2020.3030342,14,3,network
Pub deactivated,23:3:25,10.1613/jair.346,14,0,
Pub excluded,23:3:40,10.1109/tvcg.2020.3030342,14,3,network
Pub deactivated,23:3:44,10.1109/tvcg.2020.3030342,14,3,
Pub suggested,23:3:46,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:3:46,10.1145/3351095.3372850,14,2,
Pub suggested,23:3:46,10.1109/tnnls.2019.2899381,14,3,
Pub suggested,23:3:46,10.3390/e24010042,14,4,
Pub suggested,23:3:46,10.1145/3351095.3372824,14,5,
Pub suggested,23:3:46,10.1080/01621459.2019.1604370,14,6,
Pub suggested,23:3:46,10.1016/j.artint.2018.07.007,14,7,
Pub suggested,23:3:46,10.1109/tnnls.2015.2436432,14,8,
Pub suggested,23:3:46,10.1016/j.jspi.2012.06.004,14,9,
Pub suggested,23:3:46,10.1109/icste.2010.5608801,14,10,
Pub suggested,23:3:46,10.2466/pms.1995.80.3.843,14,11,
Pub suggested,23:3:46,10.2307/1388242,14,12,
Pub suggested,23:3:46,10.1007/s00500-018-3170-5,14,13,
Pub suggested,23:3:46,10.1007/978-3-319-75429-1_10,14,14,
Pub suggested,23:3:46,10.1145/2939672.2939778,14,15,
Pub suggested,23:3:46,10.1007/978-3-319-27212-2_22,14,16,
Pub suggested,23:3:46,10.1007/978-3-319-23528-8_16,14,17,
Pub suggested,23:3:46,10.1016/j.patrec.2006.06.006,14,18,
Pub suggested,23:3:46,10.2307/2528080,14,19,
Pub suggested,23:3:46,10.1214/aoms/1177729694,14,20,
Pub suggested,23:3:46,10.1007/978-3-031-21047-1_1,14,21,
Pub suggested,23:3:46,10.1109/tpami.2020.3010953,14,22,
Pub suggested,23:3:46,10.1109/tcyb.2020.3004437,14,23,
Pub suggested,23:3:46,10.1080/08982112.2021.1896732,14,24,
Pub suggested,23:3:46,10.1016/j.inffus.2019.12.012,14,25,
Pub suggested,23:3:46,10.1109/access.2019.2935089,14,26,
Pub suggested,23:3:46,10.1145/3312739,14,27,
Pub suggested,23:3:46,10.1109/bdcloud.2018.00161,14,28,
Pub suggested,23:3:46,10.1007/978-3-319-91476-3_25,14,29,
Pub suggested,23:3:46,10.1186/s13677-018-0117-4,14,30,
Pub suggested,23:3:46,10.1109/tkde.2018.2808532,14,31,
Pub suggested,23:3:46,10.1109/tkde.2018.2791525,14,32,
Pub suggested,23:3:46,10.1109/ciet.2018.8660777,14,33,
Pub suggested,23:3:46,10.1109/tnnls.2016.2598722,14,34,
Pub suggested,23:3:46,10.1007/978-3-319-68612-7_28,14,35,
Pub suggested,23:3:46,10.1016/j.eswa.2014.09.012,14,36,
Pub suggested,23:3:46,10.1007/s11042-014-1914-5,14,37,
Pub suggested,23:3:46,10.1007/978-3-662-44750-5_5,14,38,
Pub suggested,23:3:46,10.1109/ijcnn.2014.6889890,14,39,
Pub suggested,23:3:46,10.1007/978-3-662-45910-2_5,14,40,
Pub suggested,23:3:46,10.25300/misq/2014/38.1.04,14,41,
Pub suggested,23:3:46,10.1007/s11135-014-0040-9,14,42,
Pub suggested,23:3:46,10.1109/icnc.2013.6818100,14,43,
Pub suggested,23:3:46,10.1145/2133360.2133361,14,44,
Pub suggested,23:3:46,10.1007/978-3-642-20847-8_39,14,45,
Pub suggested,23:3:46,10.1214/11-aoas495,14,46,
Pub suggested,23:3:46,10.1137/080716542,14,47,
Pub suggested,23:3:46,10.1145/331499.331504,14,48,
Pub suggested,23:3:46,10.1023/a:1009769707641,14,49,
Pub suggested,23:3:46,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Update,23:3:47,,,,,14
Network collapsed,23:3:50,,,,,
Pub suggested,23:3:52,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:3:52,10.1109/tnnls.2019.2899381,14,2,
Pub suggested,23:3:52,10.1109/tnnls.2015.2436432,14,3,
Pub suggested,23:3:52,10.1109/icste.2010.5608801,14,4,
Pub suggested,23:3:52,10.1145/3351095.3372850,14,5,
Pub suggested,23:3:52,10.1007/s00500-018-3170-5,14,6,
Pub suggested,23:3:52,10.1007/978-3-319-75429-1_10,14,7,
Pub suggested,23:3:52,10.1145/2939672.2939778,14,8,
Pub suggested,23:3:52,10.1007/978-3-319-27212-2_22,14,9,
Pub suggested,23:3:52,10.1007/978-3-319-23528-8_16,14,10,
Pub suggested,23:3:52,10.1016/j.patrec.2006.06.006,14,11,
Pub suggested,23:3:52,10.2307/2528080,14,12,
Pub suggested,23:3:52,10.1214/aoms/1177729694,14,13,
Pub suggested,23:3:52,10.1007/978-3-031-21047-1_1,14,14,
Pub suggested,23:3:52,10.1109/tpami.2020.3010953,14,15,
Pub suggested,23:3:52,10.1109/tcyb.2020.3004437,14,16,
Pub suggested,23:3:52,10.3390/e24010042,14,17,
Pub suggested,23:3:52,10.1080/08982112.2021.1896732,14,18,
Pub suggested,23:3:52,10.1145/3351095.3372824,14,19,
Pub suggested,23:3:52,10.1016/j.inffus.2019.12.012,14,20,
Pub suggested,23:3:52,10.1080/01621459.2019.1604370,14,21,
Pub suggested,23:3:52,10.1016/j.artint.2018.07.007,14,22,
Pub suggested,23:3:52,10.1109/access.2019.2935089,14,23,
Pub suggested,23:3:52,10.1145/3312739,14,24,
Pub suggested,23:3:52,10.1109/bdcloud.2018.00161,14,25,
Pub suggested,23:3:52,10.1007/978-3-319-91476-3_25,14,26,
Pub suggested,23:3:52,10.1186/s13677-018-0117-4,14,27,
Pub suggested,23:3:52,10.1109/tkde.2018.2808532,14,28,
Pub suggested,23:3:52,10.1109/tkde.2018.2791525,14,29,
Pub suggested,23:3:52,10.1109/ciet.2018.8660777,14,30,
Pub suggested,23:3:52,10.1109/tnnls.2016.2598722,14,31,
Pub suggested,23:3:52,10.1007/978-3-319-68612-7_28,14,32,
Pub suggested,23:3:52,10.1016/j.eswa.2014.09.012,14,33,
Pub suggested,23:3:52,10.1007/s11042-014-1914-5,14,34,
Pub suggested,23:3:52,10.1007/978-3-662-44750-5_5,14,35,
Pub suggested,23:3:52,10.1109/ijcnn.2014.6889890,14,36,
Pub suggested,23:3:52,10.1007/978-3-662-45910-2_5,14,37,
Pub suggested,23:3:52,10.25300/misq/2014/38.1.04,14,38,
Pub suggested,23:3:52,10.1007/s11135-014-0040-9,14,39,
Pub suggested,23:3:52,10.1109/icnc.2013.6818100,14,40,
Pub suggested,23:3:52,10.1016/j.jspi.2012.06.004,14,41,
Pub suggested,23:3:52,10.1145/2133360.2133361,14,42,
Pub suggested,23:3:52,10.1007/978-3-642-20847-8_39,14,43,
Pub suggested,23:3:52,10.1214/11-aoas495,14,44,
Pub suggested,23:3:52,10.1137/080716542,14,45,
Pub suggested,23:3:52,10.1145/331499.331504,14,46,
Pub suggested,23:3:52,10.1023/a:1009769707641,14,47,
Pub suggested,23:3:52,10.2466/pms.1995.80.3.843,14,48,
Pub suggested,23:3:52,10.2307/1388242,14,49,
Pub suggested,23:3:52,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Keywords updated,23:4:5,,,,,categorical_ ordinal_ ordered
Pub suggested,23:4:5,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:4:5,10.1109/tnnls.2019.2899381,14,2,
Pub suggested,23:4:5,10.1109/tnnls.2015.2436432,14,3,
Pub suggested,23:4:5,10.1109/icste.2010.5608801,14,4,
Pub suggested,23:4:5,10.2466/pms.1995.80.3.843,14,5,
Pub suggested,23:4:5,10.1007/s00500-018-3170-5,14,6,
Pub suggested,23:4:5,10.1007/978-3-319-75429-1_10,14,7,
Pub suggested,23:4:5,10.1007/978-3-319-27212-2_22,14,8,
Pub suggested,23:4:5,10.1007/978-3-319-23528-8_16,14,9,
Pub suggested,23:4:5,10.1016/j.patrec.2006.06.006,14,10,
Pub suggested,23:4:5,10.1109/tpami.2020.3010953,14,11,
Pub suggested,23:4:5,10.1109/tcyb.2020.3004437,14,12,
Pub suggested,23:4:5,10.3390/e24010042,14,13,
Pub suggested,23:4:5,10.1080/08982112.2021.1896732,14,14,
Pub suggested,23:4:5,10.1080/01621459.2019.1604370,14,15,
Pub suggested,23:4:5,10.1109/access.2019.2935089,14,16,
Pub suggested,23:4:5,10.1145/3312739,14,17,
Pub suggested,23:4:5,10.1109/bdcloud.2018.00161,14,18,
Pub suggested,23:4:5,10.1109/tkde.2018.2808532,14,19,
Pub suggested,23:4:5,10.1109/tkde.2018.2791525,14,20,
Pub suggested,23:4:5,10.1109/tnnls.2016.2598722,14,21,
Pub suggested,23:4:5,10.1007/978-3-319-68612-7_28,14,22,
Pub suggested,23:4:5,10.1016/j.eswa.2014.09.012,14,23,
Pub suggested,23:4:5,10.1007/s11042-014-1914-5,14,24,
Pub suggested,23:4:5,10.1109/ijcnn.2014.6889890,14,25,
Pub suggested,23:4:5,10.1109/icnc.2013.6818100,14,26,
Pub suggested,23:4:5,10.1016/j.jspi.2012.06.004,14,27,
Pub suggested,23:4:5,10.1145/2133360.2133361,14,28,
Pub suggested,23:4:5,10.1007/978-3-642-20847-8_39,14,29,
Pub suggested,23:4:5,10.2307/1388242,14,30,
Pub suggested,23:4:5,10.1145/3351095.3372850,14,31,
Pub suggested,23:4:5,10.1145/2939672.2939778,14,32,
Pub suggested,23:4:5,10.2307/2528080,14,33,
Pub suggested,23:4:5,10.1214/aoms/1177729694,14,34,
Pub suggested,23:4:5,10.1007/978-3-031-21047-1_1,14,35,
Pub suggested,23:4:5,10.1145/3351095.3372824,14,36,
Pub suggested,23:4:5,10.1016/j.inffus.2019.12.012,14,37,
Pub suggested,23:4:5,10.1016/j.artint.2018.07.007,14,38,
Pub suggested,23:4:5,10.1007/978-3-319-91476-3_25,14,39,
Pub suggested,23:4:5,10.1186/s13677-018-0117-4,14,40,
Pub suggested,23:4:5,10.1109/ciet.2018.8660777,14,41,
Pub suggested,23:4:5,10.1007/978-3-662-44750-5_5,14,42,
Pub suggested,23:4:5,10.1007/978-3-662-45910-2_5,14,43,
Pub suggested,23:4:5,10.25300/misq/2014/38.1.04,14,44,
Pub suggested,23:4:5,10.1007/s11135-014-0040-9,14,45,
Pub suggested,23:4:5,10.1214/11-aoas495,14,46,
Pub suggested,23:4:5,10.1137/080716542,14,47,
Pub suggested,23:4:5,10.1145/331499.331504,14,48,
Pub suggested,23:4:5,10.1023/a:1009769707641,14,49,
Pub suggested,23:4:5,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Keywords updated,23:4:12,,,,,categorical_ordinal_ordered_ explanation_ counterfact
Pub suggested,23:4:12,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:4:12,10.1145/3351095.3372850,14,2,
Pub suggested,23:4:12,10.1109/tnnls.2019.2899381,14,3,
Pub suggested,23:4:12,10.1109/tnnls.2015.2436432,14,4,
Pub suggested,23:4:12,10.1109/icste.2010.5608801,14,5,
Pub suggested,23:4:12,10.2466/pms.1995.80.3.843,14,6,
Pub suggested,23:4:12,10.1007/s00500-018-3170-5,14,7,
Pub suggested,23:4:12,10.1007/978-3-319-75429-1_10,14,8,
Pub suggested,23:4:12,10.1007/978-3-319-27212-2_22,14,9,
Pub suggested,23:4:12,10.1007/978-3-319-23528-8_16,14,10,
Pub suggested,23:4:12,10.1016/j.patrec.2006.06.006,14,11,
Pub suggested,23:4:12,10.1109/tpami.2020.3010953,14,12,
Pub suggested,23:4:12,10.1109/tcyb.2020.3004437,14,13,
Pub suggested,23:4:12,10.3390/e24010042,14,14,
Pub suggested,23:4:12,10.1080/08982112.2021.1896732,14,15,
Pub suggested,23:4:12,10.1145/3351095.3372824,14,16,
Pub suggested,23:4:12,10.1080/01621459.2019.1604370,14,17,
Pub suggested,23:4:12,10.1109/access.2019.2935089,14,18,
Pub suggested,23:4:12,10.1145/3312739,14,19,
Pub suggested,23:4:12,10.1016/j.artint.2018.07.007,14,20,
Pub suggested,23:4:12,10.1109/bdcloud.2018.00161,14,21,
Pub suggested,23:4:12,10.1109/tkde.2018.2808532,14,22,
Pub suggested,23:4:12,10.1109/tkde.2018.2791525,14,23,
Pub suggested,23:4:12,10.1109/tnnls.2016.2598722,14,24,
Pub suggested,23:4:12,10.1007/978-3-319-68612-7_28,14,25,
Pub suggested,23:4:12,10.1016/j.eswa.2014.09.012,14,26,
Pub suggested,23:4:12,10.1007/s11042-014-1914-5,14,27,
Pub suggested,23:4:12,10.1109/ijcnn.2014.6889890,14,28,
Pub suggested,23:4:12,10.1109/icnc.2013.6818100,14,29,
Pub suggested,23:4:12,10.1016/j.jspi.2012.06.004,14,30,
Pub suggested,23:4:12,10.1145/2133360.2133361,14,31,
Pub suggested,23:4:12,10.1007/978-3-642-20847-8_39,14,32,
Pub suggested,23:4:12,10.2307/1388242,14,33,
Pub suggested,23:4:12,10.1145/2939672.2939778,14,34,
Pub suggested,23:4:12,10.2307/2528080,14,35,
Pub suggested,23:4:12,10.1214/aoms/1177729694,14,36,
Pub suggested,23:4:12,10.1007/978-3-031-21047-1_1,14,37,
Pub suggested,23:4:12,10.1016/j.inffus.2019.12.012,14,38,
Pub suggested,23:4:12,10.1007/978-3-319-91476-3_25,14,39,
Pub suggested,23:4:12,10.1186/s13677-018-0117-4,14,40,
Pub suggested,23:4:12,10.1109/ciet.2018.8660777,14,41,
Pub suggested,23:4:12,10.1007/978-3-662-44750-5_5,14,42,
Pub suggested,23:4:12,10.1007/978-3-662-45910-2_5,14,43,
Pub suggested,23:4:12,10.25300/misq/2014/38.1.04,14,44,
Pub suggested,23:4:12,10.1007/s11135-014-0040-9,14,45,
Pub suggested,23:4:12,10.1214/11-aoas495,14,46,
Pub suggested,23:4:12,10.1137/080716542,14,47,
Pub suggested,23:4:12,10.1145/331499.331504,14,48,
Pub suggested,23:4:12,10.1023/a:1009769707641,14,49,
Pub suggested,23:4:12,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Network expanded,23:4:14,,,,,
Network collapsed,23:4:45,,,,,
Keywords updated,23:4:50,,,,,categorical_ordinal_ordered_explanation_counterfact_ black box
Pub suggested,23:4:50,10.1109/tpami.2021.3056510,14,1,
Pub suggested,23:4:50,10.1145/3351095.3372850,14,2,
Pub suggested,23:4:50,10.1109/tnnls.2019.2899381,14,3,
Pub suggested,23:4:50,10.1109/tnnls.2015.2436432,14,4,
Pub suggested,23:4:50,10.1109/icste.2010.5608801,14,5,
Pub suggested,23:4:50,10.2466/pms.1995.80.3.843,14,6,
Pub suggested,23:4:50,10.1007/s00500-018-3170-5,14,7,
Pub suggested,23:4:50,10.1007/978-3-319-75429-1_10,14,8,
Pub suggested,23:4:50,10.1007/978-3-319-27212-2_22,14,9,
Pub suggested,23:4:50,10.1007/978-3-319-23528-8_16,14,10,
Pub suggested,23:4:50,10.1016/j.patrec.2006.06.006,14,11,
Pub suggested,23:4:50,10.1109/tpami.2020.3010953,14,12,
Pub suggested,23:4:50,10.1109/tcyb.2020.3004437,14,13,
Pub suggested,23:4:50,10.3390/e24010042,14,14,
Pub suggested,23:4:50,10.1080/08982112.2021.1896732,14,15,
Pub suggested,23:4:50,10.1145/3351095.3372824,14,16,
Pub suggested,23:4:50,10.1080/01621459.2019.1604370,14,17,
Pub suggested,23:4:50,10.1109/access.2019.2935089,14,18,
Pub suggested,23:4:50,10.1145/3312739,14,19,
Pub suggested,23:4:50,10.1016/j.artint.2018.07.007,14,20,
Pub suggested,23:4:50,10.1109/bdcloud.2018.00161,14,21,
Pub suggested,23:4:50,10.1109/tkde.2018.2808532,14,22,
Pub suggested,23:4:50,10.1109/tkde.2018.2791525,14,23,
Pub suggested,23:4:50,10.1109/tnnls.2016.2598722,14,24,
Pub suggested,23:4:50,10.1007/978-3-319-68612-7_28,14,25,
Pub suggested,23:4:50,10.1016/j.eswa.2014.09.012,14,26,
Pub suggested,23:4:50,10.1007/s11042-014-1914-5,14,27,
Pub suggested,23:4:50,10.1109/ijcnn.2014.6889890,14,28,
Pub suggested,23:4:50,10.1109/icnc.2013.6818100,14,29,
Pub suggested,23:4:50,10.1016/j.jspi.2012.06.004,14,30,
Pub suggested,23:4:50,10.1145/2133360.2133361,14,31,
Pub suggested,23:4:50,10.1007/978-3-642-20847-8_39,14,32,
Pub suggested,23:4:50,10.2307/1388242,14,33,
Pub suggested,23:4:50,10.1145/2939672.2939778,14,34,
Pub suggested,23:4:50,10.2307/2528080,14,35,
Pub suggested,23:4:50,10.1214/aoms/1177729694,14,36,
Pub suggested,23:4:50,10.1007/978-3-031-21047-1_1,14,37,
Pub suggested,23:4:50,10.1016/j.inffus.2019.12.012,14,38,
Pub suggested,23:4:50,10.1007/978-3-319-91476-3_25,14,39,
Pub suggested,23:4:50,10.1186/s13677-018-0117-4,14,40,
Pub suggested,23:4:50,10.1109/ciet.2018.8660777,14,41,
Pub suggested,23:4:50,10.1007/978-3-662-44750-5_5,14,42,
Pub suggested,23:4:50,10.1007/978-3-662-45910-2_5,14,43,
Pub suggested,23:4:50,10.25300/misq/2014/38.1.04,14,44,
Pub suggested,23:4:50,10.1007/s11135-014-0040-9,14,45,
Pub suggested,23:4:50,10.1214/11-aoas495,14,46,
Pub suggested,23:4:50,10.1137/080716542,14,47,
Pub suggested,23:4:50,10.1145/331499.331504,14,48,
Pub suggested,23:4:50,10.1023/a:1009769707641,14,49,
Pub suggested,23:4:50,10.1111/j.1469-8137.1912.tb05611.x,14,50,
Network expanded,23:4:52,,,,,
Network collapsed,23:4:59,,,,,
Pub excluded,23:5:15,10.1007/978-3-030-01851-1_24,14,0,selected
Pub excluded,23:5:28,10.1080/02664763.2019.1620707,14,0,selected
Pub excluded,23:5:37,10.1111/j.1467-842x.2011.00601.x,14,0,selected
Pub excluded,23:5:40,10.2466/pms.1996.82.2.411,14,0,selected
Pub suggested,23:5:42,10.1109/tpami.2021.3056510,10,1,
Pub suggested,23:5:42,10.1145/3351095.3372850,10,2,
Pub suggested,23:5:42,10.1145/3442188.3445899,10,3,
Pub suggested,23:5:42,10.1109/tnnls.2019.2899381,10,4,
Pub suggested,23:5:42,10.1109/icste.2010.5608801,10,5,
Pub suggested,23:5:42,10.1007/s00500-018-3170-5,10,6,
