event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,15:56:44,10.1007/978-1-4899-7993-3_1132-2,Treemaps,Fekete,4,24,
Pub suggested,15:56:44,10.1109/pacificvis.2015.7156360,Variational circular treemaps for interactive visualization of hierarchical data,Haisen Zhao and Lu,4,25,
Pub suggested,15:56:44,10.1109/smartcity.2015.181,SpaceViz: Visualization Tool for the Computer Storage Big-Data,Thomas et al.,4,26,
Pub suggested,15:56:44,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,4,27,
Pub suggested,15:56:44,10.1109/cgiv.2013.24,Parallel Coordinates Visualization of Large Data Investigation on HDDs,Wang and Huang,4,28,
Pub suggested,15:56:44,10.1109/tvcg.2013.231,Visualizing Change over Time Using Dynamic Hierarchies: TreeVersity2 and the StemView,Guerra-Gomez et al.,4,29,
Pub suggested,15:56:44,10.1109/icis.2012.73,Modified RELT for Display and Navigation of Large Hierarchy on Handheld Touch-Screen Devices,Chhetri and Kang Zhang,4,30,
Pub suggested,15:56:44,10.1109/tvcg.2012.250,Organizing Search Results with a Reference Map,Nocaj and Brandes,4,31,
Pub suggested,15:56:44,10.1109/tvcg.2010.110,Visualization of the Static Aspects of Software: a Survey,Caserta and Zendra,4,32,
Pub suggested,15:56:44,10.1109/passat/socialcom.2011.139,Group-in-a-Box Layout for Multi-faceted Analysis of Communities,Rodrigues et al.,4,33,
Pub suggested,15:56:44,10.1109/tvcg.2011.227,Product Plots,Wickham and Hofmann,4,34,
Pub suggested,15:56:44,10.4018/jitr.2011040101,Self-Organizing Tree Using Artificial Ants,Azzag and Lebbah,4,35,
Pub suggested,15:56:44,10.1007/978-3-642-24028-7_60,Visualizing Translation Variation: Shakespeare’s Othello,Geng et al.,4,36,
Pub suggested,15:56:44,10.1109/isvd.2009.22,Visualizing Biodiversity with Voronoi Treemaps,Horn et al.,4,37,
Pub suggested,15:56:44,10.1109/ccgrid.2009.19,Towards Visualization Scalability through Time Intervals and Hierarchical Organization of Monitoring Data,Schnorr et al.,4,38,
Pub suggested,15:56:44,10.1109/iv.2008.20,A Dual-View Visualization of In-Car Communication Processes,Sedlmair et al.,4,39,
Pub suggested,15:56:44,10.1109/pacificvis.2008.4475472,Pixelplexing: Gaining Display Resolution through Time,Shearer et al.,4,40,
Pub suggested,15:56:44,10.1109/cgiv.2008.33,A Usability Study on the Use of Multi-Context Visualization,Huang et al.,4,41,
Pub suggested,15:56:44,10.1109/pacificvis.2008.4475475,Interactive Visual Analysis of the NSF Funding Information,Liu et al.,4,42,
Pub suggested,15:56:44,10.1109/pacificvis.2008.4475481,A Treemap Based Method for Rapid Layout of Large Graphs,Muelder and Ma,4,43,
Pub suggested,15:56:44,10.1109/tvcg.2007.70540,Browsing Zoomable Treemaps: Structure-Aware Multi-Scale Navigation Techniques,Blanch and Lecolinet,4,44,
Pub suggested,15:56:44,10.1007/s10707-006-0006-8,Weight-proportional Space Partitioning Using Adaptive Voronoi Diagrams,Reitsma et al.,4,45,
Pub suggested,15:56:44,10.1109/vast.2007.4389013,DataMeadow: a Visual Canvas for Analysis of Large-Scale Multivariate Data,Elmqvist et al.,4,46,
Pub suggested,15:56:44,10.1057/palgrave.ivs.9500072,Mapping Nominal Values to Numbers for Effective Visualization,Rosario et al.,4,47,
Pub suggested,15:56:44,10.1109/2945.981847,Information visualization and visual data mining,Keim,4,48,
Pub suggested,15:56:44,10.1145/22627.22342,Generalized fisheye views,Furnas,4,49,
Pub suggested,15:56:44,10.1007/978-3-540-69818-0_12,Informationsarchitektur,Burkhard,4,50,
Update,15:56:44,,,,,,,4
Pub qd for selected,15:57:23,10.1109/infvis.2001.963283,Ordered treemap layouts,Shneiderman and Wattenberg,4,1,suggested
Pub activated,15:57:23,10.1109/infvis.2001.963283,Ordered treemap layouts,Shneiderman and Wattenberg,4,1,suggested
Pub activated,15:57:23,10.1109/infvis.2001.963283,Ordered treemap layouts,Shneiderman and Wattenberg,4,1,suggested
Pub deactivated,15:57:25,10.1109/infvis.2001.963283,Ordered treemap layouts,Shneiderman and Wattenberg,4,1,
Pub added,15:57:25,10.1109/infvis.2001.963283,,,,,
Pub suggested,15:57:27,10.1109/visual.1992.235217,Improving the visualization of hierarchies with treemaps: design issues and experimentation,Turo and Johnson,5,1,
Pub suggested,15:57:27,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,5,2,
Pub suggested,15:57:27,10.1109/infvis.2002.1173151,InterRing: an interactive tool for visually navigating and manipulating hierarchical structures,Jing Yang et al.,5,3,
Pub suggested,15:57:27,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,5,4,
Pub suggested,15:57:27,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,5,5,
Pub suggested,15:57:27,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,5,6,
Pub suggested,15:57:27,10.3390/info11020123,Depicting More Information in Enriched Squarified Treemaps with Layered Glyphs,Soares et al.,5,7,
Pub suggested,15:57:27,10.1109/tvcg.2018.2865265,Temporal Treemaps: Static Visualization of Evolving Trees,Kopp and Weinkauf,5,8,
Pub suggested,15:57:27,10.1007/978-3-030-06134-0_3,Interfaces for Science: Conceptualizing an Interactive Graphical Interface,Azevedo et al.,5,9,
Pub suggested,15:57:27,10.1177/2378023118772982,Visualizing Hierarchical Social Networks,Gemici and Vashevko,5,10,
Pub suggested,15:57:27,10.1007/s00371-017-1373-x,Ordered small multiple treemaps for visualizing time-varying hierarchical pesticide residue data,Chen et al.,5,11,
Pub suggested,15:57:27,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,5,12,
Pub suggested,15:57:27,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,5,13,
Pub suggested,15:57:27,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,5,14,
Pub suggested,15:57:27,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,5,15,
Pub suggested,15:57:27,10.1109/tvcg.2011.188,DICON: Interactive Visual Analysis of Multidimensional Clusters,Nan Cao et al.,5,16,
Pub suggested,15:57:27,10.1109/iv.2008.20,A Dual-View Visualization of In-Car Communication Processes,Sedlmair et al.,5,17,
Pub suggested,15:57:27,10.1109/infvis.2005.1532129,Elastic hierarchies: combining treemaps and node-link diagrams,Shengdong Zhao et al.,5,18,
Pub suggested,15:57:27,10.1109/iv.2003.1218020,Treecube: visualization tool for browsing 3D multimedia data,Tanaka et al.,5,19,
Pub suggested,15:57:27,10.1109/tvcg.2020.3038154,Multi-Level Area Balancing of Clustered Graphs,Wu et al.,5,20,
Pub suggested,15:57:27,10.1145/3313831.3376297,GoTree: a Grammar of Tree Visualizations,Li et al.,5,21,
Pub suggested,15:57:27,10.1145/3430036.3430041,Survey of treemap layout algorithms,Scheibel et al.,5,22,
Pub suggested,15:57:27,10.1109/tvcg.2019.2934209,Selection Bias Tracking and Detailed Subset Comparison for High-Dimensional Data,Borland et al.,5,23,
Pub suggested,15:57:27,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,5,24,
Pub suggested,15:57:27,10.1007/978-3-319-57336-6_14,Effectiveness and Efficiency of Using Different Types of Rectangular Treemap as Diagrams in Cartography,Zhou et al.,5,25,
Pub suggested,15:57:27,10.1007/978-3-319-53676-7_4,Explorative Analysis of Recommendations through Interactive Visualization,Richthammer and Pernul,5,26,
Pub suggested,15:57:27,10.1007/978-3-319-51966-1_8,Towards Metric-Driven_ Application-Specific Visualization of Attack Graphs,Emirkanian-Bouchard and Wang,5,27,
Pub suggested,15:57:27,10.1007/978-1-4899-7993-3_1132-2,Treemaps,Fekete,5,28,
Pub suggested,15:57:27,10.1007/978-3-642-45193-5_2,Der sichtbare Wertbeitrag des IT-Betriebs,Pfitzinger and Jestädt,5,29,
Pub suggested,15:57:27,10.1109/smartcity.2015.150,Visualizing Big Hierarchical Datasets on Concentric Rings,Wen et al.,5,30,
Pub suggested,15:57:27,10.1109/gcce.2015.7398719,A visualization by innovated squarified treemap for somatosensory data analysis,Lai et al.,5,31,
Pub suggested,15:57:27,10.1145/2801040.2801056,Enhanced Hexagon-Tiling Algorithm for Map-Like Information Visualisation,Yang and Biuk-Aghai,5,32,
Pub suggested,15:57:27,10.1007/978-1-4471-6470-8_16,Computer Supported Argument Visualisation: Modelling in Consultative Democracy Around Wicked Problems,Ohl,5,33,
Pub suggested,15:57:27,10.1109/tvcg.2014.2346276,Nmap: a Novel Neighborhood Preservation Space-filling Algorithm,Duarte et al.,5,34,
Pub suggested,15:57:27,10.1109/icis.2014.6912178,Geometry based visualization of hierarchical structures,Wang et al.,5,35,
Pub suggested,15:57:27,10.1109/tvcg.2013.231,Visualizing Change over Time Using Dynamic Hierarchies: TreeVersity2 and the StemView,Guerra-Gomez et al.,5,36,
Pub suggested,15:57:27,10.1109/tvcg.2012.250,Organizing Search Results with a Reference Map,Nocaj and Brandes,5,37,
Pub suggested,15:57:27,10.1109/icmla.2010.136,Map-TreeMaps: a New Approach for Hierarchical and Topological Clustering,Azzag et al.,5,38,
Pub suggested,15:57:27,10.1109/ccgrid.2009.19,Towards Visualization Scalability through Time Intervals and Hierarchical Organization of Monitoring Data,Schnorr et al.,5,39,
Pub suggested,15:57:27,10.1057/ivs.2009.4,Quantifying the Space-Efficiency of 2D Graphical Representations of Trees,Mcguffin and Robert,5,40,
Pub suggested,15:57:27,10.1057/ivs.2009.18,Visual Analysis of Dynamic Data Streams,Chin et al.,5,41,
Pub suggested,15:57:27,10.1109/iv.2009.97,Treemaps and Choropleth Maps Applied to Regional Hierarchical Statistical Data,Jern et al.,5,42,
Pub suggested,15:57:27,10.1109/wiiat.2008.69,Mining and Exploring Unstructured Customer Feedback Data Using Language Models and Treemap Visualizations,Ziegler et al.,5,43,
Pub suggested,15:57:27,10.1109/iv.2008.41,Building the Mega-Collaboration Interface: Behavioral_ Cultural_ and Cognitive Factors in Visualization Support,Newlon et al.,5,44,
Pub suggested,15:57:27,10.1109/tsmcc.2007.906065,Information Visualization for DNA Microarray Data Analysis: a Critical Review,Leishi Zhang et al.,5,45,
Pub suggested,15:57:27,10.1007/978-1-84800-149-7_13,Computer Supported Argument Visualisation: Modelling in Consultative Democracy Around Wicked Problems,Ohl,5,46,
Pub suggested,15:57:27,10.1007/s10707-006-0006-8,Weight-proportional Space Partitioning Using Adaptive Voronoi Diagrams,Reitsma et al.,5,47,
Pub suggested,15:57:27,10.1007/3-540-29325-6_13,Knowledge Visualization: Die nächste Herausforderung für Semantic Web Forschende?,Burkhard,5,48,
Pub suggested,15:57:27,10.1109/tvcg.2004.1272729,Hierarchical data visualization using a fast rectangle-packing algorithm,Itoh et al.,5,49,
Pub suggested,15:57:27,10.1109/38.595272,TennisViewer: a browser for competition trees,Liqun Jin and Banks,5,50,
Update,15:57:27,,,,,,,5
Pub qd for selected,15:57:34,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,5,6,suggested
Pub activated,15:57:34,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,5,6,suggested
Pub activated,15:57:34,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,5,6,suggested
Pub qd for selected,15:57:40,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,5,5,suggested
Pub deactivated,15:57:40,10.1109/tvcg.2019.2934535,BarcodeTree: Scalable Comparison of Multiple Hierarchies,Li et al.,5,6,
Pub activated,15:57:40,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,5,5,suggested
Pub activated,15:57:40,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,5,5,suggested
Pub qd for selected,15:57:54,10.1109/tvcg.2018.2865265,Temporal Treemaps: Static Visualization of Evolving Trees,Kopp and Weinkauf,5,8,suggested
Pub deactivated,15:57:54,10.1109/tvcg.2022.3209450,SizePairs: Achieving Stable and Balanced Temporal Treemaps using Hierarchical Size-based Pairing,Han et al.,5,5,
Pub activated,15:57:54,10.1109/tvcg.2018.2865265,Temporal Treemaps: Static Visualization of Evolving Trees,Kopp and Weinkauf,5,8,suggested
Pub activated,15:57:54,10.1109/tvcg.2018.2865265,Temporal Treemaps: Static Visualization of Evolving Trees,Kopp and Weinkauf,5,8,suggested
Pub deactivated,15:58:4,10.1109/tvcg.2018.2865265,Temporal Treemaps: Static Visualization of Evolving Trees,Kopp and Weinkauf,5,8,
Pub added,15:58:4,10.1109/tvcg.2019.2934535,,,,,
Pub added,15:58:4,10.1109/tvcg.2022.3209450,,,,,
Pub added,15:58:4,10.1109/tvcg.2018.2865265,,,,,
Pub suggested,15:58:12,10.1109/tvcg.2012.108,Enhanced Spatial Stability with Hilbert and Moore Treemaps,Tak and Cockburn,8,1,
Pub suggested,15:58:12,10.1109/tvcg.2010.79,The Design Space of Implicit Hierarchy Visualization: a Survey,Schulz et al.,8,2,
Pub suggested,15:58:12,10.1109/visual.1992.235217,Improving the visualization of hierarchies with treemaps: design issues and experimentation,Turo and Johnson,8,3,
Pub suggested,15:58:12,10.1111/cgf.13989,Quantitative Comparison of Time‐Dependent Treemaps,Vernier et al.,8,4,
Pub suggested,15:58:12,10.1109/tvcg.2017.2745140,Stable Treemaps via Local Moves,Sondag et al.,8,5,
Pub suggested,15:58:12,10.1109/tvcg.2007.70529,Visualizing Changes of Hierarchical Data using Treemaps,Tu and Shen,8,6,
Pub suggested,15:58:12,10.1109/infvis.2004.70,User Experiments with Tree Visualization Systems,Kobsa,8,7,
Pub suggested,15:58:12,10.1109/iv.2003.1218020,Treecube: visualization tool for browsing 3D multimedia data,Tanaka et al.,8,8,
Pub suggested,15:58:12,10.1109/infvis.2002.1173151,InterRing: an interactive tool for visually navigating and manipulating hierarchical structures,Jing Yang et al.,8,9,
Pub suggested,15:58:12,10.1109/infvis.1999.801860,Cushion treemaps: visualization of hierarchical information,Van Wijk and Van de Wetering,8,10,
Pub suggested,15:58:12,10.1109/vl.1996.545307,The eyes have it: a task by data type taxonomy for information visualizations,Shneiderman,8,11,
Pub suggested,15:58:12,10.1109/tvcg.2021.3064037,A State-of-the-Art Survey of Tasks for Tree Design and Evaluation with a Curated Task Dataset,Pandey et al.,8,12,
Pub suggested,15:58:12,10.1007/s12650-022-00868-1,Visual variables and configuration of software maps,Limberger et al.,8,13,
Pub suggested,15:58:12,10.1109/tvcg.2020.2973564,SplitStreams: a Visual Metaphor for Evolving Hierarchies,Bolte et al.,8,14,
Pub suggested,15:58:12,10.3390/info11020123,Depicting More Information in Enriched Squarified Treemaps with Layered Glyphs,Soares et al.,8,15,
Pub suggested,15:58:12,10.1145/3430036.3430041,Survey of treemap layout algorithms,Scheibel et al.,8,16,
Pub suggested,15:58:12,10.1145/3313831.3376297,GoTree: a Grammar of Tree Visualizations,Li et al.,8,17,
Pub suggested,15:58:12,10.1109/tvcg.2019.2934209,Selection Bias Tracking and Detailed Subset Comparison for High-Dimensional Data,Borland et al.,8,18,
Pub suggested,15:58:12,10.1007/978-3-030-06134-0_3,Interfaces for Science: Conceptualizing an Interactive Graphical Interface,Azevedo et al.,8,19,
Pub suggested,15:58:12,10.1177/2378023118772982,Visualizing Hierarchical Social Networks,Gemici and Vashevko,8,20,
Pub suggested,15:58:12,10.1109/sibgrapi.2018.00027,A Stable Greedy Insertion Treemap Algorithm for Software Evolution Visualization,Faccin Vernier et al.,8,21,
Pub suggested,15:58:12,10.1111/cgf.13164,Nested Tracking Graphs,Lukasczyk et al.,8,22,
Pub suggested,15:58:12,10.1007/s00371-017-1373-x,Ordered small multiple treemaps for visualizing time-varying hierarchical pesticide residue data,Chen et al.,8,23,
Pub suggested,15:58:12,10.1109/indin.2015.7281844,Simulation repository visualisation and exploration,Fish et al.,8,24,
Pub suggested,15:58:12,10.1016/j.jvlc.2015.10.002,A mobile interface for navigating hierarchical information space,Chhetri et al.,8,25,
Pub suggested,15:58:12,10.1109/tvcg.2013.231,Visualizing Change over Time Using Dynamic Hierarchies: TreeVersity2 and the StemView,Guerra-Gomez et al.,8,26,
Pub suggested,15:58:12,10.1007/s00180-011-0272-2,Linked treemap: a 3D treemap-nodelink layout for visualizing hierarchical structures,Linsen and Behrendt,8,27,
