event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub suggested,15:53:7,10.1145/2957276.2957293,Help Me Help You:  Shared Reflection for Personal Data,Graham et al.,3,20,
Pub suggested,15:53:7,10.1145/2909132.2909267,Go and Grow:  Mapping Personal Data to a Living Plant,Botros et al.,3,21,
Pub suggested,15:53:7,10.1109/tvcg.2010.164,How Information Visualization Novices Construct Visualizations,Grammel et al.,3,22,
Pub suggested,15:53:7,10.1145/1357054.1357335,Activity sensing in the wild:  a field trial of ubifit garden,Consolvo et al.,3,23,
Pub suggested,15:53:7,10.1145/3565066.3608700,Towards Efficient Interaction for Personal Health Data Queries on Smartwatches,Rey et al.,3,24,
Pub suggested,15:53:7,10.3390/informatics9040082,Types of Major League Baseball Broadcast Information and their Impacts on Audience Experience,Zheng and Chen,3,25,
Pub suggested,15:53:7,10.1109/visap57411.2022.00021,SKYGLYPHS: REFLECTIONS on the DESIGN of a DELIGHTFUL VISUALIZATION,Aseniero et al.,3,26,
Pub suggested,15:53:7,10.1155/2022/2174910,Consumer Group Identification Algorithm for Ice and Snow Sports,Zhang and Wang,3,27,
Pub suggested,15:53:7,10.3389/fcomp.2021.661890,Experiment in a Box (XB): an Interactive Technology Framework for Sustainable Health Practices,schraefel et al.,3,28,
Pub suggested,15:53:7,10.1109/tvcg.2020.2977634,Characterizing the Quality of Insight by Interactions: a Case Study,He et al.,3,29,
Pub suggested,15:53:7,10.1145/3430524.3443692,Designing Interactive Technological Interventions for Menopausal Women:  Designing and developing Interactive Technology tools to help aging women navigate information about stages of menopause to increase self-awareness of biopsychosocial changes and manage lifestyle for an improved Quality of Life,Warke,3,30,
Pub suggested,15:53:7,10.1145/3421937.3421974,Design to Eat Smart:  a Design Framework for Pervasive Interventions of Eating Habits,Zhang et al.,3,31,
Pub suggested,15:53:7,10.1109/tvcg.2019.2934283,What is Interaction for Data Visualization?,Dimara and Perin,3,32,
Pub suggested,15:53:7,10.5151/cid2020-120,Visualização de Dados – Uma análise do redesignde visualizações da COVID-19,Murta et al.,3,33,
Pub suggested,15:53:7,10.1109/tvcg.2018.2864903,What Do We Talk About When We Talk About Dashboards?,Sarikaya et al.,3,34,
Pub suggested,15:53:7,10.1109/iv.2018.00028,Analysing Player Performance with Animated Maps,Goncalves et al.,3,35,
Pub suggested,15:53:7,10.1109/bdva.2018.8534022,Revealing the Invisible: Visual Analytics and Explanatory Storytelling for Advanced Team Sport Analysis,Stein et al.,3,36,
Pub suggested,15:53:7,10.1145/3064663.3064702,The Visual and Beyond:  Characterizing Experiences with Auditory_ Haptic and Visual Data Representations,Hogan et al.,3,37,
Pub suggested,15:53:7,10.1080/15265161.2016.1251633,Tracking U.S. Professional Athletes: the Ethics of Biometric Technologies,Karkazis and Fishman,3,38,
Pub suggested,15:53:7,10.1109/mcg.2015.25,Knowledge-Assisted Ranking: a Visual Analytic Application for Sports Event Data,Chung et al.,3,39,
Pub suggested,15:53:7,10.1016/j.trc.2014.03.007,Characterising group-cycling journeys using interactive graphics,Beecham and Wood,3,40,
Pub suggested,15:53:7,10.1145/2470654.2481324,Carpé data:  supporting serendipitous data integration in personal information management,Van Kleek et al.,3,41,
Pub suggested,15:53:7,10.1145/2493432.2493478,Adding an interactive display to a public basketball hoop can motivate players and foster community,Chatham and Mueller,3,42,
Pub suggested,15:53:7,10.1145/2207676.2208539,Sustainably unpersuaded:  how persuasion narrows our vision of sustainability,Brynjarsdottir et al.,3,43,
Pub suggested,15:53:7,10.1145/2370216.2370229,A spark of activity:  exploring informative art as visualization for physical activity,Fan et al.,3,44,
Pub suggested,15:53:7,10.1145/2254556.2254642,Visualiz'em:  "show me more about him!",Guerreiro and Gonçalves,3,45,
Pub suggested,15:53:7,10.1111/j.1467-8659.2012.03118.x,MatchPad: Interactive Glyph‐Based Visualization for Real‐Time Sports Performance Analysis,Legg et al.,3,46,
Pub suggested,15:53:7,10.1002/asi.21441,Working with activity theory: Context_ technology_ and information behavior,Allen et al.,3,47,
Pub suggested,15:53:7,10.1145/1978942.1979217,Why is my internet slow?  making network speeds visible,Chetty et al.,3,48,
Pub suggested,15:53:7,10.1007/978-3-642-03658-3_34,This Just In! Your Life in the Newspaper,Antunes et al.,3,49,
Pub suggested,15:53:7,10.1007/978-3-540-72037-9_6,Evaluating a Wearable Display Jersey for Augmenting Team Sports Awareness,Page and Vande Moere,3,50,
Keywords updated,15:56:36,,,,,,,visualization_ physical activity_ health metrics
Pub suggested,15:56:36,10.1016/j.ijcci.2023.100565,Tangible data visualization of physical activity for children and adolescents: a qualitative study of temporal transition of experiences,Eslambolchilar et al.,3,1,
Pub suggested,15:56:36,10.2139/ssrn.4170548,Tangible Data Visualization of Physical Activity for Children and Adolescents: a Qualitative Study of Temporal Transition of Experiences,Eslambolchilar et al.,3,2,
Pub suggested,15:56:36,10.1111/cgf.14297,Public Data Visualization: Analyzing Local Running Statistics on Situated Displays,Coenen and Moere,3,3,
Pub suggested,15:56:36,10.1109/mcg.2020.2968244,Reaching Broader Audiences with Data Visualization,Lee et al.,3,4,
Pub suggested,15:56:36,10.1109/iv.2019.00029,Comparison of Visualization Tools for Matches Analysis of a MOBA Game,Afonso et al.,3,5,
Pub suggested,15:56:36,10.14236/ewic/hci2018.17,A Taxonomy for Visualisations of Personal Physical Activity Data on Self-Tracking Devices and their Applications,Alrehiely et al.,3,6,
Pub suggested,15:56:36,10.1007/978-3-319-58735-6_11,An Integration of Empirical Study Participants into the Mobile Data Analysis through Information Visualization,Ludwig et al.,3,7,
Pub suggested,15:56:36,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,3,8,
Pub suggested,15:56:36,10.1145/2370216.2370229,A spark of activity:  exploring informative art as visualization for physical activity,Fan et al.,3,9,
Pub suggested,15:56:36,10.1109/tvcg.2010.164,How Information Visualization Novices Construct Visualizations,Grammel et al.,3,10,
Pub suggested,15:56:36,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,3,11,
Pub suggested,15:56:36,10.1080/23729333.2023.2189431,Cartography &amp; geovisual analytics in personal contexts: designing for the data creator,Nelson,3,12,
Pub suggested,15:56:36,10.1145/3563657.3596120,Being_ Having_ Doing_ and Interacting: a Personal Informatics Approach to Understanding Human Need Satisfaction in Everyday Life,Hoefer and Voida,3,13,
Pub suggested,15:56:36,10.1145/3532106.3533476,Ride with Me: Exploring Group Road Cycling through Contextual Design,Franz and Reilly,3,14,
Pub suggested,15:56:36,10.1109/visap57411.2022.00021,SKYGLYPHS: REFLECTIONS on the DESIGN of a DELIGHTFUL VISUALIZATION,Aseniero et al.,3,15,
Pub suggested,15:56:36,10.1145/3411764.3445421,Data@Hand: Fostering Visual Exploration of Personal Data on Smartphones Leveraging Speech and Touch Interaction,Kim et al.,3,16,
Pub suggested,15:56:36,10.1145/3357236.3395463,Visualizing Personal Rhythms:  a Critical Visual Analysis of Mental Health in Flux,Snyder,3,17,
Pub suggested,15:56:36,10.1109/tvcg.2019.2934283,What is Interaction for Data Visualization?,Dimara and Perin,3,18,
Pub suggested,15:56:36,10.1145/3290605.3300363,Visually Encoding the Lived Experience of Bipolar Disorder,Snyder et al.,3,19,
Pub suggested,15:56:36,10.1145/3286689.3286690,In-situ evaluation of a "What if" approach for eco-feedback,Wambecke et al.,3,20,
Pub suggested,15:56:36,10.1145/3173574.3173728,Self-Reflection and Personal Physicalization Construction,Thudt et al.,3,21,
Pub suggested,15:56:36,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,3,22,
Pub suggested,15:56:36,10.1080/07370024.2016.1276456,Personal Informatics_ Self-Insight_ and Behavior Change: a Critical Review of Current Literature,Kersten-van Dijk et al.,3,23,
Pub suggested,15:56:36,10.1145/2957276.2957293,Help Me Help You:  Shared Reflection for Personal Data,Graham et al.,3,24,
Pub suggested,15:56:36,10.1145/2909132.2909267,Go and Grow:  Mapping Personal Data to a Living Plant,Botros et al.,3,25,
Pub suggested,15:56:36,10.1111/j.1467-8659.2012.03118.x,MatchPad: Interactive Glyph‐Based Visualization for Real‐Time Sports Performance Analysis,Legg et al.,3,26,
Pub suggested,15:56:36,10.1145/1357054.1357335,Activity sensing in the wild:  a field trial of ubifit garden,Consolvo et al.,3,27,
Pub suggested,15:56:36,10.1145/3565066.3608700,Towards Efficient Interaction for Personal Health Data Queries on Smartwatches,Rey et al.,3,28,
Pub suggested,15:56:36,10.3390/informatics9040082,Types of Major League Baseball Broadcast Information and their Impacts on Audience Experience,Zheng and Chen,3,29,
Pub suggested,15:56:36,10.1155/2022/2174910,Consumer Group Identification Algorithm for Ice and Snow Sports,Zhang and Wang,3,30,
Pub suggested,15:56:36,10.3389/fcomp.2021.661890,Experiment in a Box (XB): an Interactive Technology Framework for Sustainable Health Practices,schraefel et al.,3,31,
Pub suggested,15:56:36,10.1109/tvcg.2020.2977634,Characterizing the Quality of Insight by Interactions: a Case Study,He et al.,3,32,
Pub suggested,15:56:36,10.1145/3430524.3443692,Designing Interactive Technological Interventions for Menopausal Women:  Designing and developing Interactive Technology tools to help aging women navigate information about stages of menopause to increase self-awareness of biopsychosocial changes and manage lifestyle for an improved Quality of Life,Warke,3,33,
Pub suggested,15:56:36,10.1145/3421937.3421974,Design to Eat Smart:  a Design Framework for Pervasive Interventions of Eating Habits,Zhang et al.,3,34,
Pub suggested,15:56:36,10.5151/cid2020-120,Visualização de Dados – Uma análise do redesignde visualizações da COVID-19,Murta et al.,3,35,
Pub suggested,15:56:36,10.1109/tvcg.2018.2864903,What Do We Talk About When We Talk About Dashboards?,Sarikaya et al.,3,36,
Pub suggested,15:56:36,10.1109/iv.2018.00028,Analysing Player Performance with Animated Maps,Goncalves et al.,3,37,
Pub suggested,15:56:36,10.1109/bdva.2018.8534022,Revealing the Invisible: Visual Analytics and Explanatory Storytelling for Advanced Team Sport Analysis,Stein et al.,3,38,
Pub suggested,15:56:36,10.1145/3064663.3064702,The Visual and Beyond:  Characterizing Experiences with Auditory_ Haptic and Visual Data Representations,Hogan et al.,3,39,
Pub suggested,15:56:36,10.1080/15265161.2016.1251633,Tracking U.S. Professional Athletes: the Ethics of Biometric Technologies,Karkazis and Fishman,3,40,
Pub suggested,15:56:36,10.1109/mcg.2015.25,Knowledge-Assisted Ranking: a Visual Analytic Application for Sports Event Data,Chung et al.,3,41,
Pub suggested,15:56:36,10.1016/j.trc.2014.03.007,Characterising group-cycling journeys using interactive graphics,Beecham and Wood,3,42,
Pub suggested,15:56:36,10.1145/2470654.2481324,Carpé data:  supporting serendipitous data integration in personal information management,Van Kleek et al.,3,43,
Pub suggested,15:56:36,10.1145/2493432.2493478,Adding an interactive display to a public basketball hoop can motivate players and foster community,Chatham and Mueller,3,44,
Pub suggested,15:56:36,10.1145/2207676.2208539,Sustainably unpersuaded:  how persuasion narrows our vision of sustainability,Brynjarsdottir et al.,3,45,
Pub suggested,15:56:36,10.1145/2254556.2254642,Visualiz'em:  "show me more about him!",Guerreiro and Gonçalves,3,46,
Pub suggested,15:56:36,10.1002/asi.21441,Working with activity theory: Context_ technology_ and information behavior,Allen et al.,3,47,
Pub suggested,15:56:36,10.1145/1978942.1979217,Why is my internet slow?  making network speeds visible,Chetty et al.,3,48,
Pub suggested,15:56:36,10.1007/978-3-642-03658-3_34,This Just In! Your Life in the Newspaper,Antunes et al.,3,49,
Pub suggested,15:56:36,10.1007/978-3-540-72037-9_6,Evaluating a Wearable Display Jersey for Augmenting Team Sports Awareness,Page and Vande Moere,3,50,
Pub activated,15:57:37,10.1016/j.ijcci.2023.100565,Tangible data visualization of physical activity for children and adolescents: a qualitative study of temporal transition of experiences,Eslambolchilar et al.,3,1,suggested
Pub qd for selected,15:58:27,10.1016/j.ijcci.2023.100565,Tangible data visualization of physical activity for children and adolescents: a qualitative study of temporal transition of experiences,Eslambolchilar et al.,3,1,suggested
Pub deactivated,15:58:30,10.1016/j.ijcci.2023.100565,Tangible data visualization of physical activity for children and adolescents: a qualitative study of temporal transition of experiences,Eslambolchilar et al.,3,1,
Pub activated,15:58:38,10.2139/ssrn.4170548,Tangible Data Visualization of Physical Activity for Children and Adolescents: a Qualitative Study of Temporal Transition of Experiences,Eslambolchilar et al.,3,2,suggested
Pub qd for selected,15:58:43,10.2139/ssrn.4170548,Tangible Data Visualization of Physical Activity for Children and Adolescents: a Qualitative Study of Temporal Transition of Experiences,Eslambolchilar et al.,3,2,suggested
Pub deactivated,15:58:53,10.2139/ssrn.4170548,Tangible Data Visualization of Physical Activity for Children and Adolescents: a Qualitative Study of Temporal Transition of Experiences,Eslambolchilar et al.,3,2,
Pub activated,15:58:53,10.1111/cgf.14297,Public Data Visualization: Analyzing Local Running Statistics on Situated Displays,Coenen and Moere,3,3,suggested
Pub qd for selected,15:59:3,10.1111/cgf.14297,Public Data Visualization: Analyzing Local Running Statistics on Situated Displays,Coenen and Moere,3,3,suggested
Pub qd for selected,15:59:17,10.14236/ewic/hci2018.17,A Taxonomy for Visualisations of Personal Physical Activity Data on Self-Tracking Devices and their Applications,Alrehiely et al.,3,6,suggested
Pub deactivated,15:59:17,10.1111/cgf.14297,Public Data Visualization: Analyzing Local Running Statistics on Situated Displays,Coenen and Moere,3,3,
Pub activated,15:59:17,10.14236/ewic/hci2018.17,A Taxonomy for Visualisations of Personal Physical Activity Data on Self-Tracking Devices and their Applications,Alrehiely et al.,3,6,suggested
Pub activated,15:59:17,10.14236/ewic/hci2018.17,A Taxonomy for Visualisations of Personal Physical Activity Data on Self-Tracking Devices and their Applications,Alrehiely et al.,3,6,suggested
Pub deactivated,15:59:34,10.14236/ewic/hci2018.17,A Taxonomy for Visualisations of Personal Physical Activity Data on Self-Tracking Devices and their Applications,Alrehiely et al.,3,6,
Pub activated,15:59:34,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,3,8,suggested
Pub qd for selected,15:59:45,10.1145/2370216.2370229,A spark of activity:  exploring informative art as visualization for physical activity,Fan et al.,3,9,suggested
Pub deactivated,15:59:45,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,3,8,
Pub activated,15:59:45,10.1145/2370216.2370229,A spark of activity:  exploring informative art as visualization for physical activity,Fan et al.,3,9,suggested
Pub activated,15:59:45,10.1145/2370216.2370229,A spark of activity:  exploring informative art as visualization for physical activity,Fan et al.,3,9,suggested
Pub qd for selected,15:59:57,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,3,11,suggested
Pub deactivated,15:59:57,10.1145/2370216.2370229,A spark of activity:  exploring informative art as visualization for physical activity,Fan et al.,3,9,
Pub activated,15:59:57,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,3,11,suggested
Pub activated,15:59:57,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,3,11,suggested
Pub deactivated,15:59:59,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,3,11,
Pub added,15:59:59,10.1016/j.ijcci.2023.100565,,,,,
Pub added,15:59:59,10.2139/ssrn.4170548,,,,,
Pub added,15:59:59,10.1111/cgf.14297,,,,,
Pub added,15:59:59,10.14236/ewic/hci2018.17,,,,,
Pub added,15:59:59,10.1145/2370216.2370229,,,,,
Pub added,15:59:59,10.1145/2030112.2030166,,,,,
Pub suggested,16:0:7,10.1109/tvcg.2014.2352953,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,Stusak et al.,9,1,
Pub suggested,16:0:7,10.1145/2556288.2557144,Understanding physical activity through 3D printed material artifacts,Khot et al.,9,2,
Pub suggested,16:0:7,10.1109/mcg.2020.2968244,Reaching Broader Audiences with Data Visualization,Lee et al.,9,3,
Pub suggested,16:0:7,10.1109/dasc/picom/cbdcom/cyberscitech.2019.00045,Visualization Design Based on Personal Health Data and Persona Analysis,Jin and Li,9,4,
Pub suggested,16:0:7,10.1145/3214273,Reflection Companion:  a Conversational System for Engaging Users in Reflection on Physical Activity,Kocielnik et al.,9,5,
Pub suggested,16:0:7,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,9,6,
Pub suggested,16:0:7,10.1145/2702123.2702197,TastyBeats:  Designing Palatable Representations of Physical Activity,Khot et al.,9,7,
Pub suggested,16:0:7,10.1007/11853565_16,Fish’n’Steps: Encouraging Physical Activity with an Interactive Computer Game,Lin et al.,9,8,
Pub suggested,16:0:7,10.1145/3411764.3445421,Data@Hand: Fostering Visual Exploration of Personal Data on Smartphones Leveraging Speech and Touch Interaction,Kim et al.,9,9,
Pub suggested,16:0:7,10.1145/3432209,The Effect of Goal Moderation on the Achievement and Satisfaction of Physical Activity Goals,Alqahtani et al.,9,10,
Pub suggested,16:0:7,10.2196/12064,Perceptions of Visualizing Physical Activity as a 3D-Printed Object: Formative Study,Crossley et al.,9,11,
Pub suggested,16:0:7,10.1038/s41366-019-0459-0,Association of BMI category with change in children’s physical activity between ages 6 and 11 years: a longitudinal study,Jago et al.,9,12,
Pub suggested,16:0:7,10.1007/978-3-319-58735-6_11,An Integration of Empirical Study Participants into the Mobile Data Analysis through Information Visualization,Ludwig et al.,9,13,
Pub suggested,16:0:7,10.1007/978-3-319-58466-9_22,Effective Visualization of Long Term Health Data to Support Behavior Change,Christmann et al.,9,14,
Pub suggested,16:0:7,10.1007/978-3-319-68059-0_5,10 Design Themes for Creating 3D Printed Physical Representations of Physical Activity Data,Khot et al.,9,15,
Pub suggested,16:0:7,10.1145/2957276.2957293,Help Me Help You:  Shared Reflection for Personal Data,Graham et al.,9,16,
Pub suggested,16:0:7,10.1145/2702123.2702213,Patina Engraver:  Visualizing Activity Logs as Patina in Fashionable Trackers,Lee et al.,9,17,
Pub suggested,16:0:7,10.1109/tvcg.2010.164,How Information Visualization Novices Construct Visualizations,Grammel et al.,9,18,
Pub suggested,16:0:7,10.1109/tvcg.2005.53,An Insight-Based Methodology for Evaluating Bioinformatics Visualizations,Saraiya et al.,9,19,
Pub suggested,16:0:7,10.1080/23729333.2023.2189431,Cartography &amp; geovisual analytics in personal contexts: designing for the data creator,Nelson,9,20,
Pub suggested,16:0:7,10.1145/3517233,Revisiting Reflection in HCI:  Four Design Resources for Technologies that Support Reflection,Bentvelzen et al.,9,21,
Pub suggested,16:0:7,10.1145/3490632.3490671,Mirror_ Mirror on the Wall: Exploring Ubiquitous Artifacts for Health Tracking,Karolus et al.,9,22,
Pub suggested,16:0:7,10.1145/3173574.3173728,Self-Reflection and Personal Physicalization Construction,Thudt et al.,9,23,
Pub suggested,16:0:7,10.1145/3025453.3025980,EdiPulse:  Investigating a Playful Approach to Self-monitoring through 3D Printed Chocolate Treats,Khot et al.,9,24,
Pub suggested,16:0:7,10.1080/03085147.2016.1143726,The diverse domains of quantified selves: self-tracking modes and dataveillance,Lupton,9,25,
Pub suggested,16:0:7,10.1145/2909132.2909267,Go and Grow:  Mapping Personal Data to a Living Plant,Botros et al.,9,26,
Pub suggested,16:0:7,10.1145/1753326.1753409,A stage-based model of personal informatics systems,Li et al.,9,27,
Pub suggested,16:0:7,10.1145/1518701.1518766,Theory-driven design strategies for technologies that support behavior change in everyday life,Consolvo et al.,9,28,
Pub suggested,16:0:7,10.1145/3421937.3421972,Understanding Reflection Needs for Personal Health Data in Diabetes,Prioleau et al.,9,29,
Pub suggested,16:0:7,10.1145/3399715.3399921,Activity River:  Visualizing Planned and Logged Personal Activities for Reflection,Aseniero et al.,9,30,
Pub suggested,16:0:7,10.1145/3357236.3395439,DayClo:  an Everyday Table Clock Providing Interaction with Personal Schedule Data for Self-reflection,Lee et al.,9,31,
Pub suggested,16:0:7,10.1145/3290605.3300309,DataSelfie:  Empowering People to Design Personalized Visuals to Represent their Data,Kim et al.,9,32,
Pub suggested,16:0:7,10.1080/07370024.2016.1276456,Personal Informatics_ Self-Insight_ and Behavior Change: a Critical Review of Current Literature,Kersten-van Dijk et al.,9,33,
Pub suggested,16:0:7,10.1145/3064857.3079175,LOOP:  a Physical Artifact to Facilitate Seamless Interaction with Personal Data in Everyday Life,Sauvé et al.,9,34,
Pub suggested,16:0:7,10.1080/07370024.2017.1302334,Dealing with Information Overload in Multifaceted Personal Informatics Systems,Jones and Kelly,9,35,
Pub suggested,16:0:7,10.1145/2968219.2968325,On the stories activity trackers tell,Hassenzahl et al.,9,36,
Pub suggested,16:0:7,10.1109/mcg.2016.100,Using Gap Charts to Visualize the Temporal Evolution of Ranks and Scores,Perin et al.,9,37,
Pub suggested,16:0:7,10.1145/2750858.2804250,A lived informatics model of personal informatics,Epstein et al.,9,38,
Pub suggested,16:0:7,10.1109/mcg.2015.71,Visualizing Personal Progress in Participatory Sports Cycling Events,Wood,9,39,
Pub suggested,16:0:7,10.1109/icdmw.2014.167,Identifying Team Style in Soccer Using Formations Learned from Spatiotemporal Tracking Data,Bialkowski et al.,9,40,
Pub suggested,16:0:7,10.1145/2347504.2347523,Identifying hedonic factors in long-term user experience,Kujala et al.,9,41,
Pub suggested,16:0:7,10.1024/1421-0185/a000035,FIT – Do Something Different:  a New Behavioral Program for Sustained Weight Loss,Fletcher et al.,9,42,
Pub suggested,16:0:7,10.1145/1806923.1806924,On human remains:  Values and practice in the home archiving of cherished objects,Kirk and Sellen,9,43,
Pub suggested,16:0:7,10.1007/978-3-031-02191-6,Experience Design:  Technology for All the Right Reasons,Hassenzahl,9,44,
Pub suggested,16:0:7,10.1145/1518701.1518861,UbiGreen:  investigating a mobile tool for tracking and supporting green transportation habits,Froehlich et al.,9,45,
Pub suggested,16:0:7,10.1145/1357054.1357335,Activity sensing in the wild:  a field trial of ubifit garden,Consolvo et al.,9,46,
Pub suggested,16:0:7,10.1007/s10864-007-9049-7,The Effects of Fading a Strategic Self-Monitoring Intervention on Students’ Academic Engagement_ Accuracy_ and Productivity,Rock and Thead,9,47,
Pub suggested,16:0:7,10.1080/07377366.1986.10401080,The Reflective Practitioner: How Professionals Think in Action,Schon and Desanctis,9,48,
Pub suggested,16:0:7,10.1177/019263657505939308,Learning Styles_ Teaching Styles,Dunn and Dunn,9,49,
Pub suggested,16:0:7,10.1126/science.172.3983.597,Free Recall and Abstractness of Stimuli,Bevan and Steger,9,50,
Update,16:0:7,,,,,,,9
Pub qd for selected,16:0:22,10.1109/tvcg.2014.2352953,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,Stusak et al.,9,1,suggested
Pub activated,16:0:22,10.1109/tvcg.2014.2352953,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,Stusak et al.,9,1,suggested
Pub activated,16:0:22,10.1109/tvcg.2014.2352953,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,Stusak et al.,9,1,suggested
Pub qd for selected,16:0:41,10.1109/dasc/picom/cbdcom/cyberscitech.2019.00045,Visualization Design Based on Personal Health Data and Persona Analysis,Jin and Li,9,4,suggested
Pub deactivated,16:0:41,10.1109/tvcg.2014.2352953,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,Stusak et al.,9,1,
Pub activated,16:0:41,10.1109/dasc/picom/cbdcom/cyberscitech.2019.00045,Visualization Design Based on Personal Health Data and Persona Analysis,Jin and Li,9,4,suggested
Pub activated,16:0:41,10.1109/dasc/picom/cbdcom/cyberscitech.2019.00045,Visualization Design Based on Personal Health Data and Persona Analysis,Jin and Li,9,4,suggested
Pub deactivated,16:0:53,10.1109/dasc/picom/cbdcom/cyberscitech.2019.00045,Visualization Design Based on Personal Health Data and Persona Analysis,Jin and Li,9,4,
Pub activated,16:0:53,10.1145/3214273,Reflection Companion:  a Conversational System for Engaging Users in Reflection on Physical Activity,Kocielnik et al.,9,5,suggested
Pub qd for selected,16:1:9,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,9,6,suggested
Pub deactivated,16:1:9,10.1145/3214273,Reflection Companion:  a Conversational System for Engaging Users in Reflection on Physical Activity,Kocielnik et al.,9,5,
Pub activated,16:1:9,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,9,6,suggested
Pub activated,16:1:9,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,9,6,suggested
Pub deactivated,16:1:11,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,9,6,
Pub added,16:1:11,10.1109/tvcg.2014.2352953,,,,,
